Threshold: 0.1
Enable layer loss: False
total desired batch size: 131072
Mini-batch size: 16*1024
=> calculated gradient accumulation steps: 8
=> calculated gradient accumulation steps: 8
Training max steps: 300001Num GPUs: 1num decayed parameter tensors: 6, with 46,497,792 parameters
num non-decayed parameter tensors: 8, with 9,984 parameters
@ 6993 train 3.85428834 , allloss: 3.8543, lr:1.1986e-03, norm:0.5767, dt: 2633.84ms, tok/sec: 49764.53, flops:19.75, batch-reuse:1
@ 6994 train 3.76672935 , allloss: 3.7667, lr:1.1986e-03, norm:0.6069, dt: 2631.61ms, tok/sec: 49806.86, flops:19.77, batch-reuse:1
@ 6995 train 3.82347512 , allloss: 3.8235, lr:1.1986e-03, norm:0.5333, dt: 2630.91ms, tok/sec: 49820.11, flops:19.77, batch-reuse:1
@ 6996 train 3.84408903 , allloss: 3.8441, lr:1.1986e-03, norm:0.5870, dt: 2633.36ms, tok/sec: 49773.65, flops:19.75, batch-reuse:1
@ 6997 train 3.86499953 , allloss: 3.8650, lr:1.1986e-03, norm:0.6335, dt: 2635.38ms, tok/sec: 49735.44, flops:19.74, batch-reuse:1
@ 6998 train 3.91390634 , allloss: 3.9139, lr:1.1986e-03, norm:0.5968, dt: 2634.30ms, tok/sec: 49755.93, flops:19.75, batch-reuse:1
@ 6999 train 3.87333608 , allloss: 3.8733, lr:1.1986e-03, norm:0.6503, dt: 2633.95ms, tok/sec: 49762.56, flops:19.75, batch-reuse:1
@ 7000 train 3.85910106 , allloss: 3.8591, lr:1.1986e-03, norm:0.5441, dt: 2632.72ms, tok/sec: 49785.82, flops:19.76, batch-reuse:1
@ 7001 train 3.96538568 , allloss: 3.9654, lr:1.1986e-03, norm:0.6613, dt: 2633.54ms, tok/sec: 49770.21, flops:19.75, batch-reuse:1
@ 7002 train 3.81020737 , allloss: 3.8102, lr:1.1986e-03, norm:0.5328, dt: 2632.51ms, tok/sec: 49789.75, flops:19.76, batch-reuse:1
@ 7003 train 3.88397622 , allloss: 3.8840, lr:1.1986e-03, norm:0.8367, dt: 2635.12ms, tok/sec: 49740.49, flops:19.74, batch-reuse:1
@ 7004 train 3.88987947 , allloss: 3.8899, lr:1.1986e-03, norm:0.6543, dt: 2632.99ms, tok/sec: 49780.63, flops:19.76, batch-reuse:1
@ 7005 train 3.82221365 , allloss: 3.8222, lr:1.1986e-03, norm:0.5922, dt: 2634.45ms, tok/sec: 49753.04, flops:19.75, batch-reuse:1
@ 7006 train 3.91605473 , allloss: 3.9161, lr:1.1986e-03, norm:0.5514, dt: 2635.31ms, tok/sec: 49736.77, flops:19.74, batch-reuse:1
@ 7007 train 3.85772371 , allloss: 3.8577, lr:1.1986e-03, norm:0.6824, dt: 2632.50ms, tok/sec: 49789.96, flops:19.76, batch-reuse:1
@ 7008 train 3.93004608 , allloss: 3.9300, lr:1.1986e-03, norm:0.5861, dt: 2632.27ms, tok/sec: 49794.36, flops:19.76, batch-reuse:1
@ 7009 train 3.83969975 , allloss: 3.8397, lr:1.1986e-03, norm:0.5481, dt: 2632.85ms, tok/sec: 49783.36, flops:19.76, batch-reuse:1
@ 7010 train 3.88121653 , allloss: 3.8812, lr:1.1985e-03, norm:0.5950, dt: 2634.76ms, tok/sec: 49747.16, flops:19.74, batch-reuse:1
@ 7011 train 3.83283806 , allloss: 3.8328, lr:1.1985e-03, norm:0.5347, dt: 2635.50ms, tok/sec: 49733.33, flops:19.74, batch-reuse:1
@ 7012 train 3.91290283 , allloss: 3.9129, lr:1.1985e-03, norm:0.5102, dt: 2633.96ms, tok/sec: 49762.35, flops:19.75, batch-reuse:1
@ 7013 train 3.88982463 , allloss: 3.8898, lr:1.1985e-03, norm:0.6942, dt: 2633.79ms, tok/sec: 49765.50, flops:19.75, batch-reuse:1
@ 7014 train 3.88799620 , allloss: 3.8880, lr:1.1985e-03, norm:0.6335, dt: 2635.00ms, tok/sec: 49742.74, flops:19.74, batch-reuse:1
@ 7015 train 3.91557288 , allloss: 3.9156, lr:1.1985e-03, norm:0.5987, dt: 2634.54ms, tok/sec: 49751.31, flops:19.75, batch-reuse:1
@ 7016 train 3.89982796 , allloss: 3.8998, lr:1.1985e-03, norm:0.5682, dt: 2637.03ms, tok/sec: 49704.48, flops:19.73, batch-reuse:1
@ 7017 train 3.94588900 , allloss: 3.9459, lr:1.1985e-03, norm:0.5620, dt: 2635.80ms, tok/sec: 49727.60, flops:19.74, batch-reuse:1
@ 7018 train 3.91472864 , allloss: 3.9147, lr:1.1985e-03, norm:0.5301, dt: 2635.79ms, tok/sec: 49727.81, flops:19.74, batch-reuse:1
@ 7019 train 3.88420248 , allloss: 3.8842, lr:1.1985e-03, norm:0.5633, dt: 2635.61ms, tok/sec: 49731.11, flops:19.74, batch-reuse:1
@ 7020 train 3.87461615 , allloss: 3.8746, lr:1.1985e-03, norm:0.5533, dt: 2635.37ms, tok/sec: 49735.64, flops:19.74, batch-reuse:1
@ 7021 train 3.85641766 , allloss: 3.8564, lr:1.1985e-03, norm:0.5500, dt: 2635.67ms, tok/sec: 49730.11, flops:19.74, batch-reuse:1
@ 7022 train 3.90599108 , allloss: 3.9060, lr:1.1985e-03, norm:0.6252, dt: 2634.18ms, tok/sec: 49758.10, flops:19.75, batch-reuse:1
@ 7023 train 3.84209561 , allloss: 3.8421, lr:1.1985e-03, norm:0.5215, dt: 2633.16ms, tok/sec: 49777.36, flops:19.76, batch-reuse:1
@ 7024 train 3.94644070 , allloss: 3.9464, lr:1.1985e-03, norm:0.5709, dt: 2633.91ms, tok/sec: 49763.19, flops:19.75, batch-reuse:1
@ 7025 train 3.74340796 , allloss: 3.7434, lr:1.1985e-03, norm:0.6498, dt: 2633.29ms, tok/sec: 49775.05, flops:19.75, batch-reuse:1
@ 7026 train 3.70113349 , allloss: 3.7011, lr:1.1985e-03, norm:0.5819, dt: 2634.82ms, tok/sec: 49746.03, flops:19.74, batch-reuse:1
@ 7027 train 3.74434090 , allloss: 3.7443, lr:1.1985e-03, norm:0.6420, dt: 2632.04ms, tok/sec: 49798.66, flops:19.76, batch-reuse:1
@ 7028 train 3.75292444 , allloss: 3.7529, lr:1.1985e-03, norm:0.6908, dt: 2634.54ms, tok/sec: 49751.47, flops:19.75, batch-reuse:1
@ 7029 train 3.79696941 , allloss: 3.7970, lr:1.1985e-03, norm:0.5825, dt: 2633.32ms, tok/sec: 49774.38, flops:19.75, batch-reuse:1
@ 7030 train 3.76996422 , allloss: 3.7700, lr:1.1985e-03, norm:0.6590, dt: 2633.35ms, tok/sec: 49773.81, flops:19.75, batch-reuse:1
@ 7031 train 3.78215075 , allloss: 3.7822, lr:1.1985e-03, norm:0.6384, dt: 2633.44ms, tok/sec: 49772.21, flops:19.75, batch-reuse:1
@ 7032 train 3.81265903 , allloss: 3.8127, lr:1.1985e-03, norm:0.7271, dt: 2631.88ms, tok/sec: 49801.61, flops:19.77, batch-reuse:1
@ 7033 train 3.74130678 , allloss: 3.7413, lr:1.1985e-03, norm:0.6788, dt: 2632.38ms, tok/sec: 49792.24, flops:19.76, batch-reuse:1
@ 7034 train 3.82210779 , allloss: 3.8221, lr:1.1985e-03, norm:0.5954, dt: 2634.02ms, tok/sec: 49761.24, flops:19.75, batch-reuse:1
@ 7035 train 3.85000157 , allloss: 3.8500, lr:1.1985e-03, norm:0.6525, dt: 2631.81ms, tok/sec: 49802.99, flops:19.77, batch-reuse:1
@ 7036 train 3.68636823 , allloss: 3.6864, lr:1.1985e-03, norm:0.5545, dt: 2630.97ms, tok/sec: 49818.87, flops:19.77, batch-reuse:1
@ 7037 train 3.78395987 , allloss: 3.7840, lr:1.1985e-03, norm:0.6548, dt: 2632.88ms, tok/sec: 49782.68, flops:19.76, batch-reuse:1
@ 7038 train 3.91425300 , allloss: 3.9143, lr:1.1985e-03, norm:0.6898, dt: 2634.90ms, tok/sec: 49744.58, flops:19.74, batch-reuse:1
@ 7039 train 3.74183321 , allloss: 3.7418, lr:1.1985e-03, norm:0.6464, dt: 2633.87ms, tok/sec: 49764.09, flops:19.75, batch-reuse:1
@ 7040 train 3.69913721 , allloss: 3.6991, lr:1.1985e-03, norm:0.5958, dt: 2633.22ms, tok/sec: 49776.28, flops:19.76, batch-reuse:1
@ 7041 train 3.73922014 , allloss: 3.7392, lr:1.1985e-03, norm:0.5190, dt: 2632.78ms, tok/sec: 49784.57, flops:19.76, batch-reuse:1
@ 7042 train 3.74987745 , allloss: 3.7499, lr:1.1985e-03, norm:0.6995, dt: 2632.58ms, tok/sec: 49788.33, flops:19.76, batch-reuse:1
@ 7043 train 3.80679679 , allloss: 3.8068, lr:1.1985e-03, norm:0.5766, dt: 2633.92ms, tok/sec: 49763.10, flops:19.75, batch-reuse:1
@ 7044 train 3.80043221 , allloss: 3.8004, lr:1.1985e-03, norm:0.5317, dt: 2634.00ms, tok/sec: 49761.63, flops:19.75, batch-reuse:1
@ 7045 train 3.75929856 , allloss: 3.7593, lr:1.1985e-03, norm:0.4894, dt: 2633.63ms, tok/sec: 49768.55, flops:19.75, batch-reuse:1
@ 7046 train 3.80021811 , allloss: 3.8002, lr:1.1985e-03, norm:0.5427, dt: 2632.19ms, tok/sec: 49795.88, flops:19.76, batch-reuse:1
@ 7047 train 3.68311930 , allloss: 3.6831, lr:1.1985e-03, norm:0.5320, dt: 2631.18ms, tok/sec: 49814.98, flops:19.77, batch-reuse:1
@ 7048 train 3.84801316 , allloss: 3.8480, lr:1.1985e-03, norm:0.5849, dt: 2632.94ms, tok/sec: 49781.64, flops:19.76, batch-reuse:1
@ 7049 train 3.69683218 , allloss: 3.6968, lr:1.1985e-03, norm:0.6615, dt: 2631.78ms, tok/sec: 49803.46, flops:19.77, batch-reuse:1
Layer 0 Block_loss=-5.25
			 ([0.002631445648148656, 0.0018514532130211592, 0.001633901847526431, 0.0015713078901171684, 0.0015229638665914536], ' and rest only current right')
Layer 10 Block_loss=-2.4267578125
			 ([0.16717378795146942, 0.13432791829109192, 0.09525274485349655, 0.04226815328001976, 0.039707254618406296], ' and but I so which')
Layer 11 Block_loss=-2.3447265625
			 ([0.15916958451271057, 0.12396139651536942, 0.12014750391244888, 0.04024437069892883, 0.032337263226509094], ' and I but so a')
	Utilized all layers 11
@ 7050 train 3.77603722 , allloss: 3.7760, lr:1.1985e-03, norm:0.5686, dt: 2673.30ms, tok/sec: 49030.09, flops:19.46, batch-reuse:1
@ 7051 train 3.78702116 , allloss: 3.7870, lr:1.1985e-03, norm:0.5813, dt: 2636.63ms, tok/sec: 49711.91, flops:19.73, batch-reuse:1
@ 7052 train 3.76453757 , allloss: 3.7645, lr:1.1985e-03, norm:0.6163, dt: 2640.76ms, tok/sec: 49634.12, flops:19.70, batch-reuse:1
@ 7053 train 3.76126361 , allloss: 3.7613, lr:1.1985e-03, norm:0.5417, dt: 2631.54ms, tok/sec: 49808.01, flops:19.77, batch-reuse:1
@ 7054 train 3.70695710 , allloss: 3.7070, lr:1.1985e-03, norm:0.4982, dt: 2632.97ms, tok/sec: 49781.04, flops:19.76, batch-reuse:1
@ 7055 train 3.75352859 , allloss: 3.7535, lr:1.1985e-03, norm:0.5254, dt: 2634.63ms, tok/sec: 49749.73, flops:19.74, batch-reuse:1
@ 7056 train 3.89336348 , allloss: 3.8934, lr:1.1985e-03, norm:0.6351, dt: 2635.76ms, tok/sec: 49728.33, flops:19.74, batch-reuse:1
@ 7057 train 3.72682548 , allloss: 3.7268, lr:1.1985e-03, norm:0.6535, dt: 2636.39ms, tok/sec: 49716.46, flops:19.73, batch-reuse:1
@ 7058 train 3.76893306 , allloss: 3.7689, lr:1.1985e-03, norm:0.5527, dt: 2634.12ms, tok/sec: 49759.32, flops:19.75, batch-reuse:1
@ 7059 train 3.74910164 , allloss: 3.7491, lr:1.1985e-03, norm:0.6531, dt: 2633.93ms, tok/sec: 49762.91, flops:19.75, batch-reuse:1
@ 7060 train 3.76237488 , allloss: 3.7624, lr:1.1985e-03, norm:0.6237, dt: 2633.16ms, tok/sec: 49777.40, flops:19.76, batch-reuse:1
@ 7061 train 3.87199330 , allloss: 3.8720, lr:1.1985e-03, norm:0.8356, dt: 2633.54ms, tok/sec: 49770.35, flops:19.75, batch-reuse:1
@ 7062 train 3.75973988 , allloss: 3.7597, lr:1.1985e-03, norm:0.6869, dt: 2634.08ms, tok/sec: 49759.98, flops:19.75, batch-reuse:1
@ 7063 train 3.85572457 , allloss: 3.8557, lr:1.1985e-03, norm:0.6061, dt: 2632.99ms, tok/sec: 49780.76, flops:19.76, batch-reuse:1
@ 7064 train 3.66356707 , allloss: 3.6636, lr:1.1985e-03, norm:0.6213, dt: 2633.45ms, tok/sec: 49772.06, flops:19.75, batch-reuse:1
@ 7065 train 3.81983209 , allloss: 3.8198, lr:1.1985e-03, norm:0.6097, dt: 2633.24ms, tok/sec: 49776.02, flops:19.75, batch-reuse:1
@ 7066 train 3.79162574 , allloss: 3.7916, lr:1.1985e-03, norm:0.4771, dt: 2632.79ms, tok/sec: 49784.38, flops:19.76, batch-reuse:1
@ 7067 train 3.68771458 , allloss: 3.6877, lr:1.1985e-03, norm:0.6713, dt: 2634.71ms, tok/sec: 49748.10, flops:19.74, batch-reuse:1
@ 7068 train 3.85327864 , allloss: 3.8533, lr:1.1985e-03, norm:0.6560, dt: 2630.43ms, tok/sec: 49829.14, flops:19.78, batch-reuse:1
@ 7069 train 3.86741686 , allloss: 3.8674, lr:1.1985e-03, norm:0.6302, dt: 2631.85ms, tok/sec: 49802.21, flops:19.77, batch-reuse:1
@ 7070 train 3.95913672 , allloss: 3.9591, lr:1.1985e-03, norm:0.5702, dt: 2633.49ms, tok/sec: 49771.16, flops:19.75, batch-reuse:1
@ 7071 train 3.86314106 , allloss: 3.8631, lr:1.1985e-03, norm:0.5754, dt: 2633.09ms, tok/sec: 49778.74, flops:19.76, batch-reuse:1
@ 7072 train 3.97554135 , allloss: 3.9755, lr:1.1985e-03, norm:0.5276, dt: 2634.87ms, tok/sec: 49745.11, flops:19.74, batch-reuse:1
@ 7073 train 4.06419659 , allloss: 4.0642, lr:1.1985e-03, norm:0.5815, dt: 2633.77ms, tok/sec: 49765.86, flops:19.75, batch-reuse:1
@ 7074 train 3.96808767 , allloss: 3.9681, lr:1.1985e-03, norm:0.6123, dt: 2630.74ms, tok/sec: 49823.21, flops:19.77, batch-reuse:1
@ 7075 train 3.90612507 , allloss: 3.9061, lr:1.1985e-03, norm:0.5661, dt: 2632.09ms, tok/sec: 49797.73, flops:19.76, batch-reuse:1
@ 7076 train 4.05948877 , allloss: 4.0595, lr:1.1985e-03, norm:0.5822, dt: 2631.67ms, tok/sec: 49805.61, flops:19.77, batch-reuse:1
@ 7077 train 3.90882325 , allloss: 3.9088, lr:1.1985e-03, norm:0.6656, dt: 2632.67ms, tok/sec: 49786.79, flops:19.76, batch-reuse:1
@ 7078 train 3.96997643 , allloss: 3.9700, lr:1.1985e-03, norm:0.5825, dt: 2634.46ms, tok/sec: 49752.94, flops:19.75, batch-reuse:1
@ 7079 train 3.89340353 , allloss: 3.8934, lr:1.1985e-03, norm:0.6211, dt: 2632.30ms, tok/sec: 49793.76, flops:19.76, batch-reuse:1
@ 7080 train 3.89537263 , allloss: 3.8954, lr:1.1985e-03, norm:0.5913, dt: 2634.30ms, tok/sec: 49755.88, flops:19.75, batch-reuse:1
@ 7081 train 3.94049430 , allloss: 3.9405, lr:1.1985e-03, norm:0.6901, dt: 2634.06ms, tok/sec: 49760.45, flops:19.75, batch-reuse:1
@ 7082 train 3.82167029 , allloss: 3.8217, lr:1.1985e-03, norm:0.5654, dt: 2632.63ms, tok/sec: 49787.46, flops:19.76, batch-reuse:1
@ 7083 train 3.90879154 , allloss: 3.9088, lr:1.1985e-03, norm:0.6215, dt: 2634.11ms, tok/sec: 49759.47, flops:19.75, batch-reuse:1
@ 7084 train 3.91306281 , allloss: 3.9131, lr:1.1985e-03, norm:0.7137, dt: 2632.13ms, tok/sec: 49796.85, flops:19.76, batch-reuse:1
@ 7085 train 3.92140770 , allloss: 3.9214, lr:1.1985e-03, norm:0.5930, dt: 2633.16ms, tok/sec: 49777.51, flops:19.76, batch-reuse:1
@ 7086 train 3.88777852 , allloss: 3.8878, lr:1.1985e-03, norm:0.6220, dt: 2634.10ms, tok/sec: 49759.75, flops:19.75, batch-reuse:1
@ 7087 train 3.97204661 , allloss: 3.9720, lr:1.1985e-03, norm:0.6349, dt: 2634.92ms, tok/sec: 49744.18, flops:19.74, batch-reuse:1
@ 7088 train 3.87789178 , allloss: 3.8779, lr:1.1985e-03, norm:0.7667, dt: 2635.24ms, tok/sec: 49738.19, flops:19.74, batch-reuse:1
@ 7089 train 3.89179397 , allloss: 3.8918, lr:1.1985e-03, norm:0.6553, dt: 2635.13ms, tok/sec: 49740.23, flops:19.74, batch-reuse:1
@ 7090 train 3.95433474 , allloss: 3.9543, lr:1.1985e-03, norm:0.6335, dt: 2634.22ms, tok/sec: 49757.43, flops:19.75, batch-reuse:1
@ 7091 train 3.95783138 , allloss: 3.9578, lr:1.1985e-03, norm:0.5957, dt: 2635.48ms, tok/sec: 49733.69, flops:19.74, batch-reuse:1
@ 7092 train 3.99950886 , allloss: 3.9995, lr:1.1985e-03, norm:0.7051, dt: 2634.74ms, tok/sec: 49747.58, flops:19.74, batch-reuse:1
@ 7093 train 3.88726330 , allloss: 3.8873, lr:1.1985e-03, norm:0.6178, dt: 2635.41ms, tok/sec: 49734.94, flops:19.74, batch-reuse:1
@ 7094 train 3.99864101 , allloss: 3.9986, lr:1.1985e-03, norm:0.6698, dt: 2636.03ms, tok/sec: 49723.28, flops:19.73, batch-reuse:1
@ 7095 train 3.92622423 , allloss: 3.9262, lr:1.1985e-03, norm:0.7624, dt: 2634.92ms, tok/sec: 49744.12, flops:19.74, batch-reuse:1
@ 7096 train 3.86158156 , allloss: 3.8616, lr:1.1985e-03, norm:0.6731, dt: 2632.79ms, tok/sec: 49784.53, flops:19.76, batch-reuse:1
@ 7097 train 3.82755446 , allloss: 3.8276, lr:1.1985e-03, norm:0.7332, dt: 2632.50ms, tok/sec: 49789.96, flops:19.76, batch-reuse:1
@ 7098 train 3.93812799 , allloss: 3.9381, lr:1.1985e-03, norm:0.5598, dt: 2632.67ms, tok/sec: 49786.76, flops:19.76, batch-reuse:1
@ 7099 train 3.89044476 , allloss: 3.8904, lr:1.1985e-03, norm:0.6581, dt: 2633.88ms, tok/sec: 49763.80, flops:19.75, batch-reuse:1
@ 7100 train 3.90084457 , allloss: 3.9008, lr:1.1985e-03, norm:0.6519, dt: 2634.67ms, tok/sec: 49748.92, flops:19.74, batch-reuse:1
@ 7101 train 3.93163943 , allloss: 3.9316, lr:1.1985e-03, norm:0.6469, dt: 2634.57ms, tok/sec: 49750.77, flops:19.74, batch-reuse:1
@ 7102 train 3.87221432 , allloss: 3.8722, lr:1.1985e-03, norm:0.6460, dt: 2634.43ms, tok/sec: 49753.42, flops:19.75, batch-reuse:1
@ 7103 train 3.99488592 , allloss: 3.9949, lr:1.1985e-03, norm:0.6522, dt: 2634.85ms, tok/sec: 49745.49, flops:19.74, batch-reuse:1
@ 7104 train 3.87585258 , allloss: 3.8759, lr:1.1985e-03, norm:0.6144, dt: 2635.06ms, tok/sec: 49741.58, flops:19.74, batch-reuse:1
@ 7105 train 3.96920872 , allloss: 3.9692, lr:1.1985e-03, norm:0.6144, dt: 2635.91ms, tok/sec: 49725.44, flops:19.73, batch-reuse:1
@ 7106 train 3.98709106 , allloss: 3.9871, lr:1.1985e-03, norm:0.6424, dt: 2635.26ms, tok/sec: 49737.81, flops:19.74, batch-reuse:1
@ 7107 train 4.07843685 , allloss: 4.0784, lr:1.1985e-03, norm:0.7145, dt: 2635.39ms, tok/sec: 49735.33, flops:19.74, batch-reuse:1
@ 7108 train 3.93996358 , allloss: 3.9400, lr:1.1985e-03, norm:0.8403, dt: 2633.88ms, tok/sec: 49763.78, flops:19.75, batch-reuse:1
@ 7109 train 3.90640378 , allloss: 3.9064, lr:1.1985e-03, norm:0.6644, dt: 2633.17ms, tok/sec: 49777.31, flops:19.76, batch-reuse:1
@ 7110 train 3.98458481 , allloss: 3.9846, lr:1.1985e-03, norm:0.7350, dt: 2633.15ms, tok/sec: 49777.64, flops:19.76, batch-reuse:1
@ 7111 train 3.93048859 , allloss: 3.9305, lr:1.1985e-03, norm:0.8273, dt: 2635.54ms, tok/sec: 49732.45, flops:19.74, batch-reuse:1
@ 7112 train 3.82127666 , allloss: 3.8213, lr:1.1985e-03, norm:0.6106, dt: 2634.65ms, tok/sec: 49749.26, flops:19.74, batch-reuse:1
@ 7113 train 3.99140334 , allloss: 3.9914, lr:1.1985e-03, norm:0.8109, dt: 2633.70ms, tok/sec: 49767.22, flops:19.75, batch-reuse:1
@ 7114 train 3.88972688 , allloss: 3.8897, lr:1.1985e-03, norm:0.7311, dt: 2635.03ms, tok/sec: 49742.20, flops:19.74, batch-reuse:1
@ 7115 train 3.88221598 , allloss: 3.8822, lr:1.1985e-03, norm:0.6186, dt: 2635.29ms, tok/sec: 49737.29, flops:19.74, batch-reuse:1
@ 7116 train 3.93006825 , allloss: 3.9301, lr:1.1985e-03, norm:0.6733, dt: 2634.78ms, tok/sec: 49746.92, flops:19.74, batch-reuse:1
@ 7117 train 4.07440424 , allloss: 4.0744, lr:1.1985e-03, norm:0.7238, dt: 2632.51ms, tok/sec: 49789.70, flops:19.76, batch-reuse:1
@ 7118 train 4.07440376 , allloss: 4.0744, lr:1.1985e-03, norm:0.8802, dt: 2635.47ms, tok/sec: 49733.86, flops:19.74, batch-reuse:1
@ 7119 train 3.90178108 , allloss: 3.9018, lr:1.1985e-03, norm:0.6520, dt: 2633.99ms, tok/sec: 49761.86, flops:19.75, batch-reuse:1
@ 7120 train 3.87996173 , allloss: 3.8800, lr:1.1985e-03, norm:0.6844, dt: 2632.29ms, tok/sec: 49793.83, flops:19.76, batch-reuse:1
@ 7121 train 3.85817909 , allloss: 3.8582, lr:1.1985e-03, norm:0.5811, dt: 2634.56ms, tok/sec: 49750.94, flops:19.74, batch-reuse:1
@ 7122 train 3.95571756 , allloss: 3.9557, lr:1.1985e-03, norm:0.5970, dt: 2635.44ms, tok/sec: 49734.43, flops:19.74, batch-reuse:1
@ 7123 train 3.97724366 , allloss: 3.9772, lr:1.1985e-03, norm:0.6394, dt: 2635.00ms, tok/sec: 49742.65, flops:19.74, batch-reuse:1
@ 7124 train 3.95266199 , allloss: 3.9527, lr:1.1985e-03, norm:0.6471, dt: 2634.48ms, tok/sec: 49752.42, flops:19.75, batch-reuse:1
@ 7125 train 3.99177480 , allloss: 3.9918, lr:1.1985e-03, norm:0.6491, dt: 2635.61ms, tok/sec: 49731.26, flops:19.74, batch-reuse:1
@ 7126 train 3.95189476 , allloss: 3.9519, lr:1.1985e-03, norm:0.6196, dt: 2634.44ms, tok/sec: 49753.30, flops:19.75, batch-reuse:1
@ 7127 train 3.86544704 , allloss: 3.8654, lr:1.1985e-03, norm:0.7059, dt: 2631.12ms, tok/sec: 49816.10, flops:19.77, batch-reuse:1
@ 7128 train 3.90550828 , allloss: 3.9055, lr:1.1985e-03, norm:0.6802, dt: 2630.39ms, tok/sec: 49829.86, flops:19.78, batch-reuse:1
@ 7129 train 3.99058437 , allloss: 3.9906, lr:1.1985e-03, norm:0.6583, dt: 2631.20ms, tok/sec: 49814.45, flops:19.77, batch-reuse:1
@ 7130 train 3.92578602 , allloss: 3.9258, lr:1.1985e-03, norm:0.5766, dt: 2633.11ms, tok/sec: 49778.34, flops:19.76, batch-reuse:1
@ 7131 train 3.91155362 , allloss: 3.9116, lr:1.1985e-03, norm:0.6196, dt: 2633.34ms, tok/sec: 49773.96, flops:19.75, batch-reuse:1
@ 7132 train 3.91436100 , allloss: 3.9144, lr:1.1985e-03, norm:0.5224, dt: 2632.83ms, tok/sec: 49783.74, flops:19.76, batch-reuse:1
@ 7133 train 3.91113448 , allloss: 3.9111, lr:1.1985e-03, norm:0.6464, dt: 2633.27ms, tok/sec: 49775.40, flops:19.75, batch-reuse:1
@ 7134 train 3.97915864 , allloss: 3.9792, lr:1.1985e-03, norm:0.4927, dt: 2632.94ms, tok/sec: 49781.67, flops:19.76, batch-reuse:1
@ 7135 train 3.88232088 , allloss: 3.8823, lr:1.1985e-03, norm:0.6087, dt: 2631.45ms, tok/sec: 49809.83, flops:19.77, batch-reuse:1
@ 7136 train 3.89311266 , allloss: 3.8931, lr:1.1985e-03, norm:0.6774, dt: 2632.63ms, tok/sec: 49787.40, flops:19.76, batch-reuse:1
@ 7137 train 4.03218222 , allloss: 4.0322, lr:1.1985e-03, norm:0.5773, dt: 2633.58ms, tok/sec: 49769.44, flops:19.75, batch-reuse:1
@ 7138 train 3.93047643 , allloss: 3.9305, lr:1.1985e-03, norm:0.6313, dt: 2633.05ms, tok/sec: 49779.61, flops:19.76, batch-reuse:1
@ 7139 train 3.95089555 , allloss: 3.9509, lr:1.1985e-03, norm:0.6700, dt: 2632.00ms, tok/sec: 49799.47, flops:19.76, batch-reuse:1
@ 7140 train 3.93520761 , allloss: 3.9352, lr:1.1985e-03, norm:0.6001, dt: 2633.73ms, tok/sec: 49766.64, flops:19.75, batch-reuse:1
@ 7141 train 3.89836311 , allloss: 3.8984, lr:1.1985e-03, norm:0.5720, dt: 2632.93ms, tok/sec: 49781.83, flops:19.76, batch-reuse:1
@ 7142 train 3.91895223 , allloss: 3.9190, lr:1.1985e-03, norm:0.5903, dt: 2633.34ms, tok/sec: 49774.00, flops:19.75, batch-reuse:1
@ 7143 train 3.90158844 , allloss: 3.9016, lr:1.1985e-03, norm:0.6100, dt: 2636.17ms, tok/sec: 49720.54, flops:19.73, batch-reuse:1
@ 7144 train 3.93376064 , allloss: 3.9338, lr:1.1985e-03, norm:0.5497, dt: 2634.62ms, tok/sec: 49749.87, flops:19.74, batch-reuse:1
@ 7145 train 3.85398126 , allloss: 3.8540, lr:1.1985e-03, norm:0.5452, dt: 2631.55ms, tok/sec: 49807.96, flops:19.77, batch-reuse:1
@ 7146 train 3.87915516 , allloss: 3.8792, lr:1.1985e-03, norm:0.4781, dt: 2630.94ms, tok/sec: 49819.50, flops:19.77, batch-reuse:1
@ 7147 train 3.88864350 , allloss: 3.8886, lr:1.1985e-03, norm:0.5484, dt: 2633.18ms, tok/sec: 49777.05, flops:19.76, batch-reuse:1
@ 7148 train 3.86174059 , allloss: 3.8617, lr:1.1985e-03, norm:0.6087, dt: 2633.41ms, tok/sec: 49772.68, flops:19.75, batch-reuse:1
@ 7149 train 3.95546532 , allloss: 3.9555, lr:1.1985e-03, norm:0.8616, dt: 2634.18ms, tok/sec: 49758.13, flops:19.75, batch-reuse:1
@ 7150 train 3.92198515 , allloss: 3.9220, lr:1.1985e-03, norm:0.6315, dt: 2633.68ms, tok/sec: 49767.62, flops:19.75, batch-reuse:1
@ 7151 train 3.96611094 , allloss: 3.9661, lr:1.1985e-03, norm:0.6918, dt: 2634.48ms, tok/sec: 49752.52, flops:19.75, batch-reuse:1
@ 7152 train 3.85859919 , allloss: 3.8586, lr:1.1985e-03, norm:0.7265, dt: 2635.28ms, tok/sec: 49737.41, flops:19.74, batch-reuse:1
@ 7153 train 3.92454839 , allloss: 3.9245, lr:1.1985e-03, norm:0.5898, dt: 2635.16ms, tok/sec: 49739.59, flops:19.74, batch-reuse:1
@ 7154 train 3.82823563 , allloss: 3.8282, lr:1.1985e-03, norm:1.2882, dt: 2634.87ms, tok/sec: 49745.23, flops:19.74, batch-reuse:1
@ 7155 train 3.95435357 , allloss: 3.9544, lr:1.1985e-03, norm:0.7617, dt: 2632.90ms, tok/sec: 49782.32, flops:19.76, batch-reuse:1
