@ 1352 train 4.65152931, lr:5.9997e-04, norm:0.4828, dt: 441.75ms, tok/sec: 296711.58, flops:225.49, batch-reuse:1
@ 1353 train 4.57506752, lr:5.9997e-04, norm:0.4796, dt: 439.96ms, tok/sec: 297919.12, flops:226.40, batch-reuse:1
@ 1354 train 4.56860542, lr:5.9997e-04, norm:0.5583, dt: 441.97ms, tok/sec: 296560.64, flops:225.37, batch-reuse:1
@ 1355 train 4.65583086, lr:5.9997e-04, norm:0.4787, dt: 440.58ms, tok/sec: 297500.92, flops:226.09, batch-reuse:1
@ 1356 train 4.56205606, lr:5.9997e-04, norm:0.5946, dt: 440.71ms, tok/sec: 297409.98, flops:226.02, batch-reuse:1
@ 1357 train 4.62617254, lr:5.9997e-04, norm:0.6215, dt: 440.08ms, tok/sec: 297833.58, flops:226.34, batch-reuse:1
@ 1358 train 4.59557104, lr:5.9997e-04, norm:0.6072, dt: 436.68ms, tok/sec: 300155.83, flops:228.10, batch-reuse:1
@ 1359 train 4.50264549, lr:5.9997e-04, norm:0.4782, dt: 437.99ms, tok/sec: 299258.33, flops:227.42, batch-reuse:1
@ 1360 train 4.51910400, lr:5.9997e-04, norm:0.5668, dt: 438.65ms, tok/sec: 298809.40, flops:227.08, batch-reuse:1
@ 1361 train 4.59420586, lr:5.9997e-04, norm:0.5326, dt: 439.20ms, tok/sec: 298434.86, flops:226.80, batch-reuse:1
@ 1362 train 4.67088079, lr:5.9997e-04, norm:0.5677, dt: 438.58ms, tok/sec: 298854.72, flops:227.11, batch-reuse:1
@ 1363 train 4.62290001, lr:5.9997e-04, norm:0.4964, dt: 438.75ms, tok/sec: 298742.83, flops:227.03, batch-reuse:1
@ 1364 train 4.49378300, lr:5.9997e-04, norm:0.5681, dt: 438.24ms, tok/sec: 299090.48, flops:227.29, batch-reuse:1
@ 1365 train 4.59133959, lr:5.9997e-04, norm:0.5387, dt: 437.24ms, tok/sec: 299768.10, flops:227.81, batch-reuse:1
@ 1366 train 4.55929852, lr:5.9997e-04, norm:0.5389, dt: 439.89ms, tok/sec: 297962.72, flops:226.44, batch-reuse:1
@ 1367 train 4.51864004, lr:5.9997e-04, norm:0.4490, dt: 439.19ms, tok/sec: 298442.48, flops:226.80, batch-reuse:1
@ 1368 train 4.65466595, lr:5.9997e-04, norm:0.4652, dt: 438.79ms, tok/sec: 298715.56, flops:227.01, batch-reuse:1
@ 1369 train 4.68467665, lr:5.9997e-04, norm:0.4684, dt: 439.14ms, tok/sec: 298472.61, flops:226.82, batch-reuse:1
@ 1370 train 4.55210257, lr:5.9997e-04, norm:0.4822, dt: 439.88ms, tok/sec: 297974.51, flops:226.45, batch-reuse:1
@ 1371 train 4.75892305, lr:5.9997e-04, norm:0.5316, dt: 439.59ms, tok/sec: 298170.38, flops:226.59, batch-reuse:1
@ 1372 train 4.53027344, lr:5.9997e-04, norm:0.6434, dt: 439.20ms, tok/sec: 298434.54, flops:226.79, batch-reuse:1
@ 1373 train 4.54782867, lr:5.9997e-04, norm:0.5776, dt: 439.06ms, tok/sec: 298527.40, flops:226.87, batch-reuse:1
@ 1374 train 4.50474215, lr:5.9997e-04, norm:0.5495, dt: 439.70ms, tok/sec: 298096.01, flops:226.54, batch-reuse:1
@ 1375 train 4.52171040, lr:5.9997e-04, norm:0.4938, dt: 437.12ms, tok/sec: 299854.10, flops:227.87, batch-reuse:1
@ 1376 train 4.48351288, lr:5.9997e-04, norm:0.5402, dt: 437.02ms, tok/sec: 299919.05, flops:227.92, batch-reuse:1
@ 1377 train 4.46198702, lr:5.9997e-04, norm:0.5153, dt: 440.42ms, tok/sec: 297603.51, flops:226.16, batch-reuse:1
@ 1378 train 4.59194374, lr:5.9997e-04, norm:0.5517, dt: 440.59ms, tok/sec: 297494.32, flops:226.08, batch-reuse:1
@ 1379 train 4.54898405, lr:5.9997e-04, norm:0.5076, dt: 441.83ms, tok/sec: 296658.58, flops:225.45, batch-reuse:1
@ 1380 train 4.49376631, lr:5.9997e-04, norm:0.4332, dt: 441.88ms, tok/sec: 296623.85, flops:225.42, batch-reuse:1
@ 1381 train 4.50409222, lr:5.9997e-04, norm:0.4507, dt: 441.29ms, tok/sec: 297021.45, flops:225.72, batch-reuse:1
@ 1382 train 4.51790714, lr:5.9997e-04, norm:0.4112, dt: 440.10ms, tok/sec: 297823.74, flops:226.33, batch-reuse:1
@ 1383 train 4.53945494, lr:5.9997e-04, norm:0.4286, dt: 440.64ms, tok/sec: 297460.51, flops:226.05, batch-reuse:1
@ 1384 train 4.41541958, lr:5.9997e-04, norm:0.4277, dt: 443.10ms, tok/sec: 295805.88, flops:224.80, batch-reuse:1
@ 1385 train 4.52710533, lr:5.9997e-04, norm:0.4089, dt: 443.15ms, tok/sec: 295772.93, flops:224.77, batch-reuse:1
@ 1386 train 4.50410366, lr:5.9997e-04, norm:0.4321, dt: 443.11ms, tok/sec: 295801.26, flops:224.79, batch-reuse:1
@ 1387 train 4.51336861, lr:5.9997e-04, norm:0.4180, dt: 442.45ms, tok/sec: 296239.12, flops:225.13, batch-reuse:1
@ 1388 train 4.55725479, lr:5.9997e-04, norm:0.4924, dt: 442.70ms, tok/sec: 296075.91, flops:225.00, batch-reuse:1
@ 1389 train 4.39697266, lr:5.9997e-04, norm:0.4604, dt: 443.55ms, tok/sec: 295509.65, flops:224.57, batch-reuse:1
@ 1390 train 4.57078648, lr:5.9997e-04, norm:0.5740, dt: 442.01ms, tok/sec: 296538.73, flops:225.35, batch-reuse:1
@ 1391 train 4.49301863, lr:5.9997e-04, norm:0.5613, dt: 442.78ms, tok/sec: 296017.88, flops:224.96, batch-reuse:1
@ 1392 train 4.49857283, lr:5.9997e-04, norm:0.5425, dt: 442.92ms, tok/sec: 295928.64, flops:224.89, batch-reuse:1
@ 1393 train 4.51358366, lr:5.9997e-04, norm:0.5177, dt: 443.25ms, tok/sec: 295706.27, flops:224.72, batch-reuse:1
@ 1394 train 4.45596313, lr:5.9997e-04, norm:0.4581, dt: 443.90ms, tok/sec: 295271.26, flops:224.39, batch-reuse:1
@ 1395 train 4.48620129, lr:5.9997e-04, norm:0.4329, dt: 444.91ms, tok/sec: 294600.37, flops:223.88, batch-reuse:1
@ 1396 train 4.49244738, lr:5.9997e-04, norm:0.4797, dt: 446.27ms, tok/sec: 293702.79, flops:223.20, batch-reuse:1
@ 1397 train 4.51215124, lr:5.9997e-04, norm:0.5086, dt: 445.98ms, tok/sec: 293897.17, flops:223.35, batch-reuse:1
@ 1398 train 4.46878910, lr:5.9997e-04, norm:0.4630, dt: 447.84ms, tok/sec: 292673.48, flops:222.42, batch-reuse:1
@ 1399 train 4.44043827, lr:5.9997e-04, norm:0.4769, dt: 445.98ms, tok/sec: 293895.60, flops:223.35, batch-reuse:1
@ 1400 train 4.56774473, lr:5.9997e-04, norm:0.5033, dt: 446.33ms, tok/sec: 293669.06, flops:223.17, batch-reuse:1
@ 1401 train 4.44815445, lr:5.9997e-04, norm:0.5158, dt: 440.91ms, tok/sec: 297276.34, flops:225.91, batch-reuse:1
@ 1402 train 4.40724516, lr:5.9997e-04, norm:0.4300, dt: 442.69ms, tok/sec: 296082.92, flops:225.01, batch-reuse:1
@ 1403 train 4.51374435, lr:5.9997e-04, norm:0.5007, dt: 441.53ms, tok/sec: 296858.98, flops:225.60, batch-reuse:1
@ 1404 train 4.43828583, lr:5.9997e-04, norm:0.4062, dt: 440.82ms, tok/sec: 297339.21, flops:225.96, batch-reuse:1
@ 1405 train 4.44886589, lr:5.9997e-04, norm:0.4269, dt: 439.41ms, tok/sec: 298293.34, flops:226.69, batch-reuse:1
@ 1406 train 4.59954071, lr:5.9997e-04, norm:0.4281, dt: 440.06ms, tok/sec: 297850.68, flops:226.35, batch-reuse:1
@ 1407 train 4.46613455, lr:5.9997e-04, norm:0.4782, dt: 439.06ms, tok/sec: 298525.61, flops:226.86, batch-reuse:1
@ 1408 train 4.43611908, lr:5.9997e-04, norm:0.4650, dt: 439.62ms, tok/sec: 298148.71, flops:226.58, batch-reuse:1
@ 1409 train 4.46547222, lr:5.9997e-04, norm:0.4206, dt: 439.32ms, tok/sec: 298349.83, flops:226.73, batch-reuse:1
@ 1410 train 4.46393299, lr:5.9997e-04, norm:0.4314, dt: 440.23ms, tok/sec: 297735.51, flops:226.26, batch-reuse:1
@ 1411 train 4.44837141, lr:5.9997e-04, norm:0.5319, dt: 439.46ms, tok/sec: 298260.32, flops:226.66, batch-reuse:1
@ 1412 train 4.40134287, lr:5.9997e-04, norm:0.5050, dt: 438.26ms, tok/sec: 299076.65, flops:227.28, batch-reuse:1
@ 1413 train 4.48781347, lr:5.9997e-04, norm:0.5110, dt: 439.47ms, tok/sec: 298248.51, flops:226.65, batch-reuse:1
@ 1414 train 4.39424276, lr:5.9997e-04, norm:0.4454, dt: 438.10ms, tok/sec: 299183.42, flops:227.36, batch-reuse:1
@ 1415 train 4.56084013, lr:5.9997e-04, norm:0.4875, dt: 438.30ms, tok/sec: 299043.95, flops:227.26, batch-reuse:1
@ 1416 train 4.45858574, lr:5.9997e-04, norm:0.5005, dt: 439.93ms, tok/sec: 297936.88, flops:226.42, batch-reuse:1
@ 1417 train 4.50211191, lr:5.9997e-04, norm:0.3865, dt: 439.48ms, tok/sec: 298244.95, flops:226.65, batch-reuse:1
@ 1418 train 4.44527626, lr:5.9997e-04, norm:0.4657, dt: 440.61ms, tok/sec: 297481.44, flops:226.07, batch-reuse:1
@ 1419 train 4.53096056, lr:5.9997e-04, norm:0.5006, dt: 439.73ms, tok/sec: 298076.94, flops:226.52, batch-reuse:1
@ 1420 train 4.51105213, lr:5.9997e-04, norm:0.4432, dt: 442.33ms, tok/sec: 296319.11, flops:225.19, batch-reuse:1
@ 1421 train 4.45135069, lr:5.9997e-04, norm:0.4470, dt: 440.52ms, tok/sec: 297538.11, flops:226.11, batch-reuse:1
@ 1422 train 4.44088507, lr:5.9997e-04, norm:0.4010, dt: 438.89ms, tok/sec: 298645.94, flops:226.96, batch-reuse:1
@ 1423 train 4.42339277, lr:5.9997e-04, norm:0.4522, dt: 440.43ms, tok/sec: 297602.06, flops:226.16, batch-reuse:1
@ 1424 train 4.45994568, lr:5.9997e-04, norm:0.5234, dt: 442.54ms, tok/sec: 296181.98, flops:225.08, batch-reuse:1
@ 1425 train 4.44007921, lr:5.9997e-04, norm:0.4536, dt: 440.25ms, tok/sec: 297719.87, flops:226.25, batch-reuse:1
@ 1426 train 4.33099270, lr:5.9997e-04, norm:0.4262, dt: 439.74ms, tok/sec: 298066.11, flops:226.51, batch-reuse:1
@ 1427 train 4.43426800, lr:5.9997e-04, norm:0.4534, dt: 441.28ms, tok/sec: 297028.03, flops:225.73, batch-reuse:1
@ 1428 train 4.41548347, lr:5.9997e-04, norm:0.4118, dt: 439.92ms, tok/sec: 297945.76, flops:226.42, batch-reuse:1
@ 1429 train 4.39124012, lr:5.9997e-04, norm:0.5857, dt: 437.96ms, tok/sec: 299277.88, flops:227.44, batch-reuse:1
@ 1430 train 4.47537565, lr:5.9997e-04, norm:0.5006, dt: 438.43ms, tok/sec: 298954.34, flops:227.19, batch-reuse:1
@ 1431 train 4.41446924, lr:5.9997e-04, norm:0.5094, dt: 439.01ms, tok/sec: 298563.23, flops:226.89, batch-reuse:1
@ 1432 train 4.38809776, lr:5.9997e-04, norm:0.4557, dt: 441.12ms, tok/sec: 297131.26, flops:225.80, batch-reuse:1
@ 1433 train 4.42926693, lr:5.9997e-04, norm:0.3914, dt: 439.52ms, tok/sec: 298213.89, flops:226.63, batch-reuse:1
@ 1434 train 4.45650196, lr:5.9997e-04, norm:0.5306, dt: 438.89ms, tok/sec: 298642.21, flops:226.95, batch-reuse:1
@ 1435 train 4.39655542, lr:5.9997e-04, norm:0.4696, dt: 437.30ms, tok/sec: 299733.13, flops:227.78, batch-reuse:1
@ 1436 train 4.40281630, lr:5.9997e-04, norm:0.4891, dt: 438.09ms, tok/sec: 299186.84, flops:227.37, batch-reuse:1
@ 1437 train 4.42399216, lr:5.9997e-04, norm:0.5927, dt: 437.07ms, tok/sec: 299888.29, flops:227.90, batch-reuse:1
@ 1438 train 4.30493689, lr:5.9997e-04, norm:0.5071, dt: 438.12ms, tok/sec: 299165.83, flops:227.35, batch-reuse:1
@ 1439 train 4.33427048, lr:5.9997e-04, norm:0.4645, dt: 438.43ms, tok/sec: 298956.62, flops:227.19, batch-reuse:1
@ 1440 train 4.35700417, lr:5.9997e-04, norm:0.5157, dt: 439.06ms, tok/sec: 298526.10, flops:226.86, batch-reuse:1
@ 1441 train 4.35021687, lr:5.9997e-04, norm:0.4367, dt: 439.30ms, tok/sec: 298365.38, flops:226.74, batch-reuse:1
@ 1442 train 4.35979891, lr:5.9997e-04, norm:0.5404, dt: 441.37ms, tok/sec: 296965.13, flops:225.68, batch-reuse:1
@ 1443 train 4.33478355, lr:5.9997e-04, norm:0.5018, dt: 439.54ms, tok/sec: 298202.40, flops:226.62, batch-reuse:1
@ 1444 train 4.32050419, lr:5.9997e-04, norm:0.5401, dt: 439.63ms, tok/sec: 298144.83, flops:226.57, batch-reuse:1
@ 1445 train 4.33788109, lr:5.9997e-04, norm:0.6384, dt: 437.33ms, tok/sec: 299711.88, flops:227.77, batch-reuse:1
@ 1446 train 4.38790178, lr:5.9997e-04, norm:0.5445, dt: 438.76ms, tok/sec: 298732.93, flops:227.02, batch-reuse:1
@ 1447 train 4.36324263, lr:5.9997e-04, norm:0.5293, dt: 449.61ms, tok/sec: 291521.60, flops:221.54, batch-reuse:1
@ 1448 train 4.35814810, lr:5.9997e-04, norm:0.4767, dt: 442.32ms, tok/sec: 296329.81, flops:225.20, batch-reuse:1
@ 1449 train 4.47459602, lr:5.9997e-04, norm:0.4904, dt: 442.38ms, tok/sec: 296291.33, flops:225.17, batch-reuse:1
@ 1450 train 4.42119122, lr:5.9997e-04, norm:0.5900, dt: 442.38ms, tok/sec: 296290.85, flops:225.17, batch-reuse:1
@ 1451 train 4.34831619, lr:5.9997e-04, norm:0.5169, dt: 440.25ms, tok/sec: 297721.80, flops:226.25, batch-reuse:1
@ 1452 train 4.33599091, lr:5.9997e-04, norm:0.4666, dt: 439.20ms, tok/sec: 298433.73, flops:226.79, batch-reuse:1
@ 1453 train 4.42423868, lr:5.9997e-04, norm:0.5437, dt: 440.04ms, tok/sec: 297862.79, flops:226.36, batch-reuse:1
@ 1454 train 4.38894558, lr:5.9997e-04, norm:0.5451, dt: 440.90ms, tok/sec: 297279.72, flops:225.92, batch-reuse:1
@ 1455 train 4.29404736, lr:5.9997e-04, norm:0.4592, dt: 441.35ms, tok/sec: 296979.09, flops:225.69, batch-reuse:1
@ 1456 train 4.33484793, lr:5.9997e-04, norm:0.5328, dt: 440.78ms, tok/sec: 297365.26, flops:225.98, batch-reuse:1
@ 1457 train 4.38157845, lr:5.9997e-04, norm:0.5308, dt: 441.29ms, tok/sec: 297017.76, flops:225.72, batch-reuse:1
@ 1458 train 4.39588690, lr:5.9997e-04, norm:0.4990, dt: 440.05ms, tok/sec: 297854.39, flops:226.35, batch-reuse:1
@ 1459 train 4.41576958, lr:5.9997e-04, norm:0.4689, dt: 439.94ms, tok/sec: 297928.81, flops:226.41, batch-reuse:1
@ 1460 train 4.41005802, lr:5.9997e-04, norm:0.4695, dt: 444.80ms, tok/sec: 294676.33, flops:223.94, batch-reuse:1
@ 1461 train 4.30387735, lr:5.9997e-04, norm:0.4765, dt: 440.70ms, tok/sec: 297420.28, flops:226.02, batch-reuse:1
@ 1462 train 4.33399582, lr:5.9997e-04, norm:0.4457, dt: 441.53ms, tok/sec: 296857.38, flops:225.60, batch-reuse:1
@ 1463 train 4.36493492, lr:5.9997e-04, norm:0.4639, dt: 441.07ms, tok/sec: 297171.09, flops:225.83, batch-reuse:1
@ 1464 train 4.38035202, lr:5.9997e-04, norm:0.5154, dt: 440.98ms, tok/sec: 297227.64, flops:225.88, batch-reuse:1
@ 1465 train 4.25341034, lr:5.9997e-04, norm:0.5393, dt: 439.10ms, tok/sec: 298500.17, flops:226.84, batch-reuse:1
@ 1466 train 4.25571537, lr:5.9997e-04, norm:0.5386, dt: 438.55ms, tok/sec: 298874.06, flops:227.13, batch-reuse:1
@ 1467 train 4.35616589, lr:5.9997e-04, norm:0.4281, dt: 439.09ms, tok/sec: 298506.32, flops:226.85, batch-reuse:1
@ 1468 train 4.37186480, lr:5.9997e-04, norm:0.5192, dt: 441.75ms, tok/sec: 296709.82, flops:225.48, batch-reuse:1
@ 1469 train 4.47620630, lr:5.9997e-04, norm:0.5525, dt: 437.64ms, tok/sec: 299496.03, flops:227.60, batch-reuse:1
@ 1470 train 4.40568352, lr:5.9997e-04, norm:0.4687, dt: 436.15ms, tok/sec: 300522.71, flops:228.38, batch-reuse:1
@ 1471 train 4.27596378, lr:5.9997e-04, norm:0.4318, dt: 439.94ms, tok/sec: 297933.49, flops:226.41, batch-reuse:1
@ 1472 train 4.29308462, lr:5.9997e-04, norm:0.4479, dt: 438.05ms, tok/sec: 299216.64, flops:227.39, batch-reuse:1
@ 1473 train 4.39152908, lr:5.9997e-04, norm:0.4651, dt: 436.97ms, tok/sec: 299953.25, flops:227.95, batch-reuse:1
@ 1474 train 4.52836943, lr:5.9997e-04, norm:0.5379, dt: 439.44ms, tok/sec: 298269.39, flops:226.67, batch-reuse:1
@ 1475 train 4.33775187, lr:5.9997e-04, norm:0.5420, dt: 440.67ms, tok/sec: 297439.11, flops:226.04, batch-reuse:1
@ 1476 train 4.29884624, lr:5.9997e-04, norm:0.5534, dt: 441.44ms, tok/sec: 296916.86, flops:225.64, batch-reuse:1
@ 1477 train 4.31650019, lr:5.9997e-04, norm:0.5107, dt: 437.23ms, tok/sec: 299778.89, flops:227.82, batch-reuse:1
@ 1478 train 4.30205202, lr:5.9997e-04, norm:0.4530, dt: 438.29ms, tok/sec: 299053.06, flops:227.26, batch-reuse:1
@ 1479 train 4.31138849, lr:5.9997e-04, norm:0.4691, dt: 438.52ms, tok/sec: 298895.02, flops:227.14, batch-reuse:1
@ 1480 train 4.36040545, lr:5.9997e-04, norm:0.4321, dt: 439.87ms, tok/sec: 297979.35, flops:226.45, batch-reuse:1
@ 1481 train 4.29808187, lr:5.9997e-04, norm:0.4589, dt: 439.31ms, tok/sec: 298357.61, flops:226.74, batch-reuse:1
@ 1482 train 4.37182760, lr:5.9997e-04, norm:0.4422, dt: 440.97ms, tok/sec: 297238.41, flops:225.89, batch-reuse:1
@ 1483 train 4.38548708, lr:5.9997e-04, norm:0.4359, dt: 441.02ms, tok/sec: 297204.34, flops:225.86, batch-reuse:1
@ 1484 train 4.44434786, lr:5.9997e-04, norm:0.5241, dt: 442.03ms, tok/sec: 296519.85, flops:225.34, batch-reuse:1
@ 1485 train 4.50978756, lr:5.9997e-04, norm:0.5470, dt: 442.20ms, tok/sec: 296411.30, flops:225.26, batch-reuse:1
@ 1486 train 4.52988720, lr:5.9997e-04, norm:0.5504, dt: 439.42ms, tok/sec: 298287.19, flops:226.68, batch-reuse:1
@ 1487 train 4.53057003, lr:5.9997e-04, norm:0.4888, dt: 439.72ms, tok/sec: 298083.89, flops:226.53, batch-reuse:1
@ 1488 train 4.47459507, lr:5.9997e-04, norm:0.4926, dt: 440.33ms, tok/sec: 297665.06, flops:226.21, batch-reuse:1
@ 1489 train 4.60039520, lr:5.9997e-04, norm:0.5315, dt: 441.29ms, tok/sec: 297019.68, flops:225.72, batch-reuse:1
@ 1490 train 4.64086294, lr:5.9997e-04, norm:0.5111, dt: 442.23ms, tok/sec: 296388.93, flops:225.24, batch-reuse:1
@ 1491 train 4.57136917, lr:5.9997e-04, norm:0.6298, dt: 438.99ms, tok/sec: 298572.96, flops:226.90, batch-reuse:1
@ 1492 train 4.47634506, lr:5.9997e-04, norm:0.6305, dt: 444.27ms, tok/sec: 295025.65, flops:224.20, batch-reuse:1
@ 1493 train 4.44927979, lr:5.9997e-04, norm:0.4512, dt: 442.50ms, tok/sec: 296210.07, flops:225.10, batch-reuse:1
@ 1494 train 4.49157095, lr:5.9997e-04, norm:0.5087, dt: 440.22ms, tok/sec: 297739.54, flops:226.27, batch-reuse:1
@ 1495 train 4.50196886, lr:5.9997e-04, norm:0.5299, dt: 440.98ms, tok/sec: 297226.52, flops:225.88, batch-reuse:1
@ 1496 train 4.49727678, lr:5.9997e-04, norm:0.4535, dt: 438.54ms, tok/sec: 298883.81, flops:227.14, batch-reuse:1
@ 1497 train 4.35691977, lr:5.9997e-04, norm:0.5280, dt: 439.84ms, tok/sec: 298000.67, flops:226.47, batch-reuse:1
@ 1498 train 4.54080820, lr:5.9997e-04, norm:0.5820, dt: 439.45ms, tok/sec: 298265.50, flops:226.67, batch-reuse:1
@ 1499 train 4.42131138, lr:5.9997e-04, norm:0.6394, dt: 442.39ms, tok/sec: 296278.71, flops:225.16, batch-reuse:1
@ 1500 train 4.53641415, lr:5.9997e-04, norm:0.7112, dt: 439.17ms, tok/sec: 298454.30, flops:226.81, batch-reuse:1
@ 1501 train 4.45551920, lr:5.9997e-04, norm:0.6009, dt: 440.18ms, tok/sec: 297767.44, flops:226.29, batch-reuse:1
@ 1502 train 4.46542120, lr:5.9997e-04, norm:0.5507, dt: 441.94ms, tok/sec: 296583.04, flops:225.39, batch-reuse:1
@ 1503 train 4.57128954, lr:5.9997e-04, norm:0.6462, dt: 441.49ms, tok/sec: 296888.00, flops:225.62, batch-reuse:1
@ 1504 train 4.54771948, lr:5.9997e-04, norm:0.4766, dt: 443.01ms, tok/sec: 295867.01, flops:224.84, batch-reuse:1
@ 1505 train 4.48863840, lr:5.9997e-04, norm:0.4680, dt: 440.19ms, tok/sec: 297765.18, flops:226.29, batch-reuse:1
@ 1506 train 4.53970528, lr:5.9997e-04, norm:0.4778, dt: 441.52ms, tok/sec: 296864.59, flops:225.60, batch-reuse:1
@ 1507 train 4.45128012, lr:5.9997e-04, norm:0.5666, dt: 440.65ms, tok/sec: 297452.47, flops:226.05, batch-reuse:1
@ 1508 train 4.52037239, lr:5.9997e-04, norm:0.5625, dt: 441.39ms, tok/sec: 296950.38, flops:225.67, batch-reuse:1
@ 1509 train 4.49895906, lr:5.9997e-04, norm:0.4374, dt: 441.69ms, tok/sec: 296751.78, flops:225.52, batch-reuse:1
@ 1510 train 4.47862148, lr:5.9997e-04, norm:0.4600, dt: 440.85ms, tok/sec: 297319.91, flops:225.95, batch-reuse:1
@ 1511 train 4.53669930, lr:5.9997e-04, norm:0.4654, dt: 439.27ms, tok/sec: 298384.49, flops:226.76, batch-reuse:1
@ 1512 train 4.59103346, lr:5.9997e-04, norm:0.5337, dt: 439.90ms, tok/sec: 297955.45, flops:226.43, batch-reuse:1
@ 1513 train 4.50112009, lr:5.9997e-04, norm:0.5070, dt: 438.52ms, tok/sec: 298896.81, flops:227.15, batch-reuse:1
@ 1514 train 4.51635742, lr:5.9997e-04, norm:0.6000, dt: 438.35ms, tok/sec: 299011.58, flops:227.23, batch-reuse:1
@ 1515 train 4.49922752, lr:5.9997e-04, norm:0.5538, dt: 435.60ms, tok/sec: 300896.75, flops:228.67, batch-reuse:1
@ 1516 train 4.39088821, lr:5.9997e-04, norm:0.5085, dt: 438.55ms, tok/sec: 298875.36, flops:227.13, batch-reuse:1
@ 1517 train 4.46351004, lr:5.9997e-04, norm:0.5054, dt: 437.63ms, tok/sec: 299503.70, flops:227.61, batch-reuse:1
@ 1518 train 4.46639347, lr:5.9997e-04, norm:0.4381, dt: 439.01ms, tok/sec: 298564.20, flops:226.89, batch-reuse:1
@ 1519 train 4.48416758, lr:5.9997e-04, norm:0.4378, dt: 437.93ms, tok/sec: 299302.16, flops:227.45, batch-reuse:1
@ 1520 train 4.47182751, lr:5.9997e-04, norm:0.4543, dt: 436.14ms, tok/sec: 300529.94, flops:228.39, batch-reuse:1
@ 1521 train 4.43539858, lr:5.9997e-04, norm:0.4111, dt: 437.90ms, tok/sec: 299321.23, flops:227.47, batch-reuse:1
@ 1522 train 4.46477222, lr:5.9997e-04, norm:0.4191, dt: 438.72ms, tok/sec: 298756.63, flops:227.04, batch-reuse:1
@ 1523 train 4.47444391, lr:5.9997e-04, norm:0.4767, dt: 438.12ms, tok/sec: 299170.23, flops:227.35, batch-reuse:1
@ 1524 train 4.52286434, lr:5.9997e-04, norm:0.4457, dt: 438.13ms, tok/sec: 299162.42, flops:227.35, batch-reuse:1
@ 1525 train 4.48830080, lr:5.9997e-04, norm:0.4741, dt: 485.94ms, tok/sec: 269726.53, flops:204.98, batch-reuse:1
@ 1526 train 4.51505661, lr:5.9997e-04, norm:0.4690, dt: 439.37ms, tok/sec: 298316.00, flops:226.70, batch-reuse:1
@ 1527 train 4.40202618, lr:5.9997e-04, norm:0.4758, dt: 439.65ms, tok/sec: 298131.09, flops:226.56, batch-reuse:1
@ 1528 train 4.48206902, lr:5.9997e-04, norm:0.4713, dt: 438.45ms, tok/sec: 298945.40, flops:227.18, batch-reuse:1
@ 1529 train 4.40145302, lr:5.9997e-04, norm:0.4452, dt: 440.22ms, tok/sec: 297743.89, flops:226.27, batch-reuse:1
@ 1530 train 4.41655636, lr:5.9997e-04, norm:0.4245, dt: 438.13ms, tok/sec: 299159.00, flops:227.35, batch-reuse:1
@ 1531 train 4.39135075, lr:5.9997e-04, norm:0.4696, dt: 439.14ms, tok/sec: 298472.61, flops:226.82, batch-reuse:1
@ 1532 train 4.46595240, lr:5.9997e-04, norm:0.5140, dt: 441.38ms, tok/sec: 296957.27, flops:225.67, batch-reuse:1
@ 1533 train 4.38024807, lr:5.9997e-04, norm:0.4504, dt: 440.15ms, tok/sec: 297792.44, flops:226.31, batch-reuse:1
@ 1534 train 4.47012424, lr:5.9997e-04, norm:0.4169, dt: 440.37ms, tok/sec: 297638.79, flops:226.19, batch-reuse:1
@ 1535 train 4.48619080, lr:5.9997e-04, norm:0.4249, dt: 438.55ms, tok/sec: 298878.28, flops:227.13, batch-reuse:1
@ 1536 train 4.49387121, lr:5.9997e-04, norm:0.5051, dt: 437.85ms, tok/sec: 299351.54, flops:227.49, batch-reuse:1
@ 1537 train 4.48938656, lr:5.9997e-04, norm:0.5767, dt: 441.48ms, tok/sec: 296890.24, flops:225.62, batch-reuse:1
@ 1538 train 4.37206745, lr:5.9997e-04, norm:0.5524, dt: 440.87ms, tok/sec: 297305.12, flops:225.94, batch-reuse:1
@ 1539 train 4.43401718, lr:5.9997e-04, norm:0.4445, dt: 438.52ms, tok/sec: 298899.41, flops:227.15, batch-reuse:1
@ 1540 train 4.46140242, lr:5.9997e-04, norm:0.4691, dt: 440.12ms, tok/sec: 297812.60, flops:226.32, batch-reuse:1
@ 1541 train 4.39898300, lr:5.9997e-04, norm:0.4553, dt: 438.67ms, tok/sec: 298791.21, flops:227.07, batch-reuse:1
@ 1542 train 4.41294861, lr:5.9997e-04, norm:0.4405, dt: 440.04ms, tok/sec: 297862.14, flops:226.36, batch-reuse:1
@ 1543 train 4.59026670, lr:5.9997e-04, norm:0.8005, dt: 438.29ms, tok/sec: 299053.87, flops:227.27, batch-reuse:1
@ 1544 train 4.35716105, lr:5.9997e-04, norm:0.8043, dt: 439.41ms, tok/sec: 298293.18, flops:226.69, batch-reuse:1
@ 1545 train 4.46029186, lr:5.9997e-04, norm:0.6244, dt: 438.47ms, tok/sec: 298932.07, flops:227.17, batch-reuse:1
@ 1546 train 4.95767164, lr:5.9997e-04, norm:0.6379, dt: 439.36ms, tok/sec: 298326.03, flops:226.71, batch-reuse:1
@ 1547 train 4.47674656, lr:5.9997e-04, norm:0.7691, dt: 440.40ms, tok/sec: 297620.74, flops:226.18, batch-reuse:1
@ 1548 train 4.56177998, lr:5.9996e-04, norm:0.6967, dt: 438.85ms, tok/sec: 298669.79, flops:226.97, batch-reuse:1
